ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
345,Reverse Vowels of a String,44.2%,Easy,0.0841397484449475, https://leetcode.com/problems/reverse-vowels-of-a-string
582,Kill Process,60.8%,Medium,0.0835558856909735, https://leetcode.com/problems/kill-process
73,Set Matrix Zeroes,43.1%,Medium,0.0827196510689182, https://leetcode.com/problems/set-matrix-zeroes
26,Remove Duplicates from Sorted Array,45.1%,Easy,0.0792949457576407, https://leetcode.com/problems/remove-duplicates-from-sorted-array
208,Implement Trie (Prefix Tree),49.4%,Medium,0.0791099784933273, https://leetcode.com/problems/implement-trie-prefix-tree
180,Consecutive Numbers,39.7%,Medium,0.0785101403237583, https://leetcode.com/problems/consecutive-numbers
79,Word Search,35.6%,Medium,0.0784779026341694, https://leetcode.com/problems/word-search
142,Linked List Cycle II,37.3%,Medium,0.0775950985761474, https://leetcode.com/problems/linked-list-cycle-ii
435,Non-overlapping Intervals,42.9%,Medium,0.0756504249590078, https://leetcode.com/problems/non-overlapping-intervals
540,Single Element in a Sorted Array,57.9%,Medium,0.07473130562267, https://leetcode.com/problems/single-element-in-a-sorted-array
445,Add Two Numbers II,54.5%,Medium,0.0746838431745313, https://leetcode.com/problems/add-two-numbers-ii
669,Trim a Binary Search Tree,63.0%,Easy,0.0744529781947496, https://leetcode.com/problems/trim-a-binary-search-tree
480,Sliding Window Median,37.2%,Hard,0.0743529801177063, https://leetcode.com/problems/sliding-window-median
515,Find Largest Value in Each Tree Row,61.1%,Medium,0.0742800743828705, https://leetcode.com/problems/find-largest-value-in-each-tree-row
19,Remove Nth Node From End of List,35.2%,Medium,0.0742070054785165, https://leetcode.com/problems/remove-nth-node-from-end-of-list
721,Accounts Merge,48.8%,Medium,0.0734949557533648, https://leetcode.com/problems/accounts-merge
153,Find Minimum in Rotated Sorted Array,45.1%,Medium,0.0734357935977952, https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
617,Merge Two Binary Trees,74.1%,Easy,0.072016712409166, https://leetcode.com/problems/merge-two-binary-trees
35,Search Insert Position,42.6%,Easy,0.0718764602949726, https://leetcode.com/problems/search-insert-position
442,Find All Duplicates in an Array,67.8%,Medium,0.070831071351407, https://leetcode.com/problems/find-all-duplicates-in-an-array
378,Kth Smallest Element in a Sorted Matrix,54.3%,Medium,0.0705909697008192, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
126,Word Ladder II,22.1%,Hard,0.0701119303845647, https://leetcode.com/problems/word-ladder-ii
542,01 Matrix,39.8%,Medium,0.0700198447248843, https://leetcode.com/problems/01-matrix
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.0683886874945521, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
1011,Capacity To Ship Packages Within D Days,58.1%,Medium,0.0664942087555812, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
863,All Nodes Distance K in Binary Tree,55.4%,Medium,0.0661671642507733, https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
94,Binary Tree Inorder Traversal,63.3%,Medium,0.0658399760117545, https://leetcode.com/problems/binary-tree-inorder-traversal
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.0658292704234809, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
95,Unique Binary Search Trees II,40.6%,Medium,0.0657861488162296, https://leetcode.com/problems/unique-binary-search-trees-ii
135,Candy,31.6%,Hard,0.0657651099595645, https://leetcode.com/problems/candy
326,Power of Three,42.1%,Easy,0.0635376268124375, https://leetcode.com/problems/power-of-three
772,Basic Calculator III,41.3%,Hard,0.0633122794143268, https://leetcode.com/problems/basic-calculator-iii
110,Balanced Binary Tree,43.5%,Easy,0.0615368414758285, https://leetcode.com/problems/balanced-binary-tree
1002,Find Common Characters,67.6%,Easy,0.0597415395757958, https://leetcode.com/problems/find-common-characters
103,Binary Tree Zigzag Level Order Traversal,48.3%,Medium,0.0597365814968952, https://leetcode.com/problems/binary-tree-zigzag-level-order-traversal
561,Array Partition I,72.0%,Easy,0.0594087066906096, https://leetcode.com/problems/array-partition-i
931,Minimum Falling Path Sum,62.5%,Medium,0.059149959824641, https://leetcode.com/problems/minimum-falling-path-sum
890,Find and Replace Pattern,73.4%,Medium,0.0568334747631659, https://leetcode.com/problems/find-and-replace-pattern
301,Remove Invalid Parentheses,43.3%,Hard,0.0566523153423806, https://leetcode.com/problems/remove-invalid-parentheses
912,Sort an Array,63.9%,Medium,0.0565122102633423, https://leetcode.com/problems/sort-an-array
371,Sum of Two Integers,50.7%,Medium,0.0551103627105187, https://leetcode.com/problems/sum-of-two-integers
304,Range Sum Query 2D - Immutable,38.6%,Medium,0.0545279870711752, https://leetcode.com/problems/range-sum-query-2d-immutable
594,Longest Harmonious Subsequence,46.6%,Easy,0.054435206555017, https://leetcode.com/problems/longest-harmonious-subsequence
63,Unique Paths II,34.6%,Medium,0.0532493760738779, https://leetcode.com/problems/unique-paths-ii
1315,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.0531725953559203, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
134,Gas Station,38.5%,Medium,0.0530452487745827, https://leetcode.com/problems/gas-station
1275,Find Winner on a Tic Tac Toe Game,52.8%,Easy,0.0529224014543425, https://leetcode.com/problems/find-winner-on-a-tic-tac-toe-game
767,Reorganize String,48.7%,Medium,0.0521630632845859, https://leetcode.com/problems/reorganize-string
695,Max Area of Island,62.7%,Medium,0.0498079914241725, https://leetcode.com/problems/max-area-of-island
50,Pow(x;n),30.3%,Medium,0.0492626194514805, https://leetcode.com/problems/powx-n
709,To Lower Case,79.3%,Easy,0.0489095030322742, https://leetcode.com/problems/to-lower-case
621,Task Scheduler,50.1%,Medium,0.0463841303218877, https://leetcode.com/problems/task-scheduler
166,Fraction to Recurring Decimal,21.6%,Medium,0.0447836026269733, https://leetcode.com/problems/fraction-to-recurring-decimal
347,Top K Frequent Elements,61.2%,Medium,0.0439926984716056, https://leetcode.com/problems/top-k-frequent-elements
490,The Maze,51.4%,Medium,0.0428790230592336, https://leetcode.com/problems/the-maze
674,Longest Continuous Increasing Subsequence,45.9%,Easy,0.0422598092898826, https://leetcode.com/problems/longest-continuous-increasing-subsequence
430,Flatten a Multilevel Doubly Linked List,55.1%,Medium,0.041542837513709, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
907,Sum of Subarray Minimums,32.3%,Medium,0.0406973761638099, https://leetcode.com/problems/sum-of-subarray-minimums
1060,Missing Element in Sorted Array,54.5%,Medium,0.0387979695409825, https://leetcode.com/problems/missing-element-in-sorted-array
47,Permutations II,46.4%,Medium,0.0381452682596904, https://leetcode.com/problems/permutations-ii
210,Course Schedule II,40.7%,Medium,0.0379578882837261, https://leetcode.com/problems/course-schedule-ii
40,Combination Sum II,48.2%,Medium,0.0377759741589072, https://leetcode.com/problems/combination-sum-ii
64,Minimum Path Sum,54.5%,Medium,0.0376947989353068, https://leetcode.com/problems/minimum-path-sum
1021,Remove Outermost Parentheses,78.0%,Easy,0.0366043305625123, https://leetcode.com/problems/remove-outermost-parentheses
374,Guess Number Higher or Lower,43.1%,Easy,0.0342238723875774, https://leetcode.com/problems/guess-number-higher-or-lower
886,Possible Bipartition,44.2%,Medium,0.034103901828857, https://leetcode.com/problems/possible-bipartition
226,Invert Binary Tree,65.0%,Easy,0.0339383732383926, https://leetcode.com/problems/invert-binary-tree
112,Path Sum,41.2%,Easy,0.0337049968693978, https://leetcode.com/problems/path-sum
217,Contains Duplicate,56.0%,Easy,0.0336732151065878, https://leetcode.com/problems/contains-duplicate
516,Longest Palindromic Subsequence,53.2%,Medium,0.0332870969222259, https://leetcode.com/problems/longest-palindromic-subsequence
1146,Snapshot Array,37.0%,Medium,0.0317991816929387, https://leetcode.com/problems/snapshot-array
703,Kth Largest Element in a Stream,49.7%,Easy,0.0310048948194145, https://leetcode.com/problems/kth-largest-element-in-a-stream
530,Minimum Absolute Difference in BST,53.8%,Easy,0.030677252247047, https://leetcode.com/problems/minimum-absolute-difference-in-bst
876,Middle of the Linked List,68.4%,Easy,0.0301568272909864, https://leetcode.com/problems/middle-of-the-linked-list
1197,Minimum Knight Moves,36.1%,Medium,0.029697802391742, https://leetcode.com/problems/minimum-knight-moves
938,Range Sum of BST,81.3%,Easy,0.0277554677215323, https://leetcode.com/problems/range-sum-of-bst
811,Subdomain Visit Count,69.9%,Easy,0.0277218029302719, https://leetcode.com/problems/subdomain-visit-count
67,Add Binary,45.2%,Easy,0.0262665406453519, https://leetcode.com/problems/add-binary
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.0262654626101863, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
111,Minimum Depth of Binary Tree,37.4%,Easy,0.0262224136503824, https://leetcode.com/problems/minimum-depth-of-binary-tree
961,N-Repeated Element in Size 2N Array,73.7%,Easy,0.0256095942043243, https://leetcode.com/problems/n-repeated-element-in-size-2n-array
1038,Binary Search Tree to Greater Sum Tree,80.8%,Medium,0.0254466656611642, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
310,Minimum Height Trees,32.3%,Medium,0.0244660521544063, https://leetcode.com/problems/minimum-height-trees
804,Unique Morse Code Words,77.0%,Easy,0.0243321006595306, https://leetcode.com/problems/unique-morse-code-words
286,Walls and Gates,54.5%,Medium,0.0232433473723272, https://leetcode.com/problems/walls-and-gates
766,Toeplitz Matrix,65.1%,Easy,0.0228060055290376, https://leetcode.com/problems/toeplitz-matrix
113,Path Sum II,46.7%,Medium,0.0218827112495076, https://leetcode.com/problems/path-sum-ii
905,Sort Array By Parity,74.1%,Easy,0.0214805395167594, https://leetcode.com/problems/sort-array-by-parity
670,Maximum Swap,43.6%,Medium,0.0208449444303659, https://leetcode.com/problems/maximum-swap
60,Permutation Sequence,38.4%,Hard,0.0204715439801872, https://leetcode.com/problems/permutation-sequence
66,Plus One,43.0%,Easy,0.020215776991954, https://leetcode.com/problems/plus-one
525,Contiguous Array,42.8%,Medium,0.0197537287362325, https://leetcode.com/problems/contiguous-array
700,Search in a Binary Search Tree,73.1%,Easy,0.019052227432008, https://leetcode.com/problems/search-in-a-binary-search-tree
209,Minimum Size Subarray Sum,38.2%,Medium,0.0188329483330921, https://leetcode.com/problems/minimum-size-subarray-sum
406,Queue Reconstruction by Height,66.9%,Medium,0.0177466946813353, https://leetcode.com/problems/queue-reconstruction-by-height
100,Same Tree,53.4%,Easy,0.0171129411921438, https://leetcode.com/problems/same-tree
628,Maximum Product of Three Numbers,47.1%,Easy,0.0165293019512105, https://leetcode.com/problems/maximum-product-of-three-numbers
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,0.0165156520307211, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
203,Remove Linked List Elements,38.6%,Easy,0.0145193113244533, https://leetcode.com/problems/remove-linked-list-elements
107,Binary Tree Level Order Traversal II,53.5%,Easy,0.0143956420750899, https://leetcode.com/problems/binary-tree-level-order-traversal-ii
258,Add Digits,57.6%,Easy,0.0128595980239416, https://leetcode.com/problems/add-digits
181,Employees Earning More Than Their Managers,56.9%,Easy,0.0126184639592115, https://leetcode.com/problems/employees-earning-more-than-their-managers
257,Binary Tree Paths,51.5%,Easy,0.0104576116439581, https://leetcode.com/problems/binary-tree-paths
819,Most Common Word,44.8%,Easy,0.0102696666374561, https://leetcode.com/problems/most-common-word
96,Unique Binary Search Trees,52.9%,Medium,0.0092422099648208, https://leetcode.com/problems/unique-binary-search-trees
937,Reorder Data in Log Files,54.3%,Easy,0.0084157870996485, https://leetcode.com/problems/reorder-data-in-log-files
763,Partition Labels,76.1%,Medium,0.008385793376274, https://leetcode.com/problems/partition-labels
260,Single Number III,64.3%,Medium,0.0080906590201536, https://leetcode.com/problems/single-number-iii
309,Best Time to Buy and Sell Stock with Cooldown,47.4%,Medium,0.0064007045919518, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown
565,Array Nesting,55.5%,Medium,0.0, https://leetcode.com/problems/array-nesting
997,Find the Town Judge,50.1%,Easy,0.0, https://leetcode.com/problems/find-the-town-judge
165,Compare Version Numbers,27.4%,Medium,0.0057795156531807, https://leetcode.com/problems/compare-version-numbers
200,Number of Islands,46.8%,Medium,0.0028897578265903, https://leetcode.com/problems/number-of-islands
37,Sudoku Solver,43.6%,Hard,0.0346243462817872, https://leetcode.com/problems/sudoku-solver
165,Compare Version Numbers,27.4%,Medium,0.029283880120642, https://leetcode.com/problems/compare-version-numbers
21,Merge Two Sorted Lists,53.5%,Easy,0.020115781374417, https://leetcode.com/problems/merge-two-sorted-lists
268,Missing Number,51.7%,Easy,0.0109476826281919, https://leetcode.com/problems/missing-number
200,Number of Islands,46.8%,Medium,0.0064902513827793, https://leetcode.com/problems/number-of-islands
268,Missing Number,51.7%,Easy,0.2527134652732994, https://leetcode.com/problems/missing-number
165,Compare Version Numbers,27.4%,Medium,0.2071910405067907, https://leetcode.com/problems/compare-version-numbers
37,Sudoku Solver,43.6%,Hard,0.1087554815281622, https://leetcode.com/problems/sudoku-solver
21,Merge Two Sorted Lists,53.5%,Easy,0.1049258103614078, https://leetcode.com/problems/merge-two-sorted-lists
200,Number of Islands,46.8%,Medium,0.0064902513827793, https://leetcode.com/problems/number-of-islands
98,Validate Binary Search Tree,27.8%,Medium,0.1594658071704447, https://leetcode.com/problems/validate-binary-search-tree
238,Product of Array Except Self,60.1%,Medium,0.1438165102019378, https://leetcode.com/problems/product-of-array-except-self
973,K Closest Points to Origin,63.8%,Medium,0.0846954809648288, https://leetcode.com/problems/k-closest-points-to-origin
146,LRU Cache,33.2%,Medium,0.0677364247279449, https://leetcode.com/problems/lru-cache
50,Pow(x;n),30.3%,Medium,0.0086153954908358, https://leetcode.com/problems/powx-n
53,Maximum Subarray,46.5%,Easy,0.0020745819379855, https://leetcode.com/problems/maximum-subarray
238,Product of Array Except Self,60.1%,Medium,0.1407912188957759, https://leetcode.com/problems/product-of-array-except-self
146,LRU Cache,33.2%,Medium,0.0946602771584664, https://leetcode.com/problems/lru-cache
98,Validate Binary Search Tree,27.8%,Medium,0.0851514321169811, https://leetcode.com/problems/validate-binary-search-tree
973,K Closest Points to Origin,63.8%,Medium,0.0547463372281454, https://leetcode.com/problems/k-closest-points-to-origin
50,Pow(x;n),30.3%,Medium,0.0086153954908358, https://leetcode.com/problems/powx-n
53,Maximum Subarray,46.5%,Easy,0.0082726287412289, https://leetcode.com/problems/maximum-subarray
238,Product of Array Except Self,60.1%,Medium,0.0485329809550873, https://leetcode.com/problems/product-of-array-except-self
98,Validate Binary Search Tree,27.8%,Medium,0.0304427973949266, https://leetcode.com/problems/validate-binary-search-tree
973,K Closest Points to Origin,63.8%,Medium,0.0123526138347658, https://leetcode.com/problems/k-closest-points-to-origin
238,Product of Array Except Self,60.1%,Medium,0.3315690864574471, https://leetcode.com/problems/product-of-array-except-self
98,Validate Binary Search Tree,27.8%,Medium,0.3036517978812848, https://leetcode.com/problems/validate-binary-search-tree
146,LRU Cache,33.2%,Medium,0.2024749008011232, https://leetcode.com/problems/lru-cache
973,K Closest Points to Origin,63.8%,Medium,0.1097922925709974, https://leetcode.com/problems/k-closest-points-to-origin
50,Pow(x;n),30.3%,Medium,0.0086153954908358, https://leetcode.com/problems/powx-n
53,Maximum Subarray,46.5%,Easy,0.0082726287412289, https://leetcode.com/problems/maximum-subarray
366,Find Leaves of Binary Tree,70.6%,Medium,0.2283420352108028, https://leetcode.com/problems/find-leaves-of-binary-tree
860,Lemonade Change,51.6%,Easy,0.1886690322246983, https://leetcode.com/problems/lemonade-change
362,Design Hit Counter,63.7%,Medium,0.1489960292385938, https://leetcode.com/problems/design-hit-counter
981,Time Based Key-Value Store,53.1%,Medium,0.1316303182973487, https://leetcode.com/problems/time-based-key-value-store
1120,Maximum Average Subtree,61.9%,Medium,0.1287951082055703, https://leetcode.com/problems/maximum-average-subtree
1071,Greatest Common Divisor of Strings,52.9%,Easy,0.1218234451933884, https://leetcode.com/problems/greatest-common-divisor-of-strings
17,Letter Combinations of a Phone Number,46.8%,Medium,0.1046212990833672, https://leetcode.com/problems/letter-combinations-of-a-phone-number
1223,Dice Roll Simulation,45.6%,Medium,0.1021294950763798, https://leetcode.com/problems/dice-roll-simulation
1366,Rank Teams by Votes,53.8%,Medium,0.0722335573593715, https://leetcode.com/problems/rank-teams-by-votes
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
300,Longest Increasing Subsequence,42.6%,Medium,0.0626563074955562, https://leetcode.com/problems/longest-increasing-subsequence
359,Logger Rate Limiter,70.8%,Easy,0.0467617659080393, https://leetcode.com/problems/logger-rate-limiter
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.0315262536467739, https://leetcode.com/problems/evaluate-reverse-polish-notation
284,Peeking Iterator,45.7%,Medium,0.0311067071322548, https://leetcode.com/problems/peeking-iterator
547,Friend Circles,58.6%,Medium,0.0273075220528511, https://leetcode.com/problems/friend-circles
98,Validate Binary Search Tree,27.8%,Medium,0.0261871234163406, https://leetcode.com/problems/validate-binary-search-tree
31,Next Permutation,32.6%,Medium,0.0237470345628781, https://leetcode.com/problems/next-permutation
540,Single Element in a Sorted Array,57.9%,Medium,0.0192128868599912, https://leetcode.com/problems/single-element-in-a-sorted-array
872,Leaf-Similar Trees,64.5%,Easy,0.0175212541871478, https://leetcode.com/problems/leaf-similar-trees
23,Merge k Sorted Lists,40.2%,Hard,0.0161082713853282, https://leetcode.com/problems/merge-k-sorted-lists
701,Insert into a Binary Search Tree,77.7%,Medium,0.0155222363715618, https://leetcode.com/problems/insert-into-a-binary-search-tree
528,Random Pick with Weight,43.9%,Medium,0.0148315659059952, https://leetcode.com/problems/random-pick-with-weight
20,Valid Parentheses,39.0%,Easy,0.0142924911800259, https://leetcode.com/problems/valid-parentheses
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.011261380272539, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
647,Palindromic Substrings,60.6%,Medium,0.010400509768078, https://leetcode.com/problems/palindromic-substrings
46,Permutations,63.5%,Medium,0.0094618031372884, https://leetcode.com/problems/permutations
173,Binary Search Tree Iterator,56.6%,Medium,0.0084890153249113, https://leetcode.com/problems/binary-search-tree-iterator
394,Decode String,50.0%,Medium,0.0081666440002722, https://leetcode.com/problems/decode-string
200,Number of Islands,46.8%,Medium,0.0064902513827793, https://leetcode.com/problems/number-of-islands
543,Diameter of Binary Tree,48.4%,Easy,0.0053057559141498, https://leetcode.com/problems/diameter-of-binary-tree
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0047142102627264, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
22,Generate Parentheses,62.7%,Medium,0.0043611059090124, https://leetcode.com/problems/generate-parentheses
78,Subsets,62.0%,Medium,0.0036876597519533, https://leetcode.com/problems/subsets
102,Binary Tree Level Order Traversal,54.6%,Medium,0.003639014205004, https://leetcode.com/problems/binary-tree-level-order-traversal
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0034967787592642, https://leetcode.com/problems/longest-substring-without-repeating-characters
101,Symmetric Tree,46.8%,Easy,0.0034057078469827, https://leetcode.com/problems/symmetric-tree
53,Maximum Subarray,46.5%,Easy,0.0021670828721507, https://leetcode.com/problems/maximum-subarray
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0021239321954525, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
366,Find Leaves of Binary Tree,70.6%,Medium,0.4396812191548194, https://leetcode.com/problems/find-leaves-of-binary-tree
860,Lemonade Change,51.6%,Easy,0.3414432493432333, https://leetcode.com/problems/lemonade-change
821,Shortest Distance to a Character,66.9%,Easy,0.2432052795316472, https://leetcode.com/problems/shortest-distance-to-a-character
981,Time Based Key-Value Store,53.1%,Medium,0.1844764271644963, https://leetcode.com/problems/time-based-key-value-store
362,Design Hit Counter,63.7%,Medium,0.1489960292385938, https://leetcode.com/problems/design-hit-counter
1120,Maximum Average Subtree,61.9%,Medium,0.1287951082055703, https://leetcode.com/problems/maximum-average-subtree
17,Letter Combinations of a Phone Number,46.8%,Medium,0.1252669399790169, https://leetcode.com/problems/letter-combinations-of-a-phone-number
1071,Greatest Common Divisor of Strings,52.9%,Easy,0.1218234451933884, https://leetcode.com/problems/greatest-common-divisor-of-strings
1223,Dice Roll Simulation,45.6%,Medium,0.1021294950763798, https://leetcode.com/problems/dice-roll-simulation
1366,Rank Teams by Votes,53.8%,Medium,0.0722335573593715, https://leetcode.com/problems/rank-teams-by-votes
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
300,Longest Increasing Subsequence,42.6%,Medium,0.0626563074955562, https://leetcode.com/problems/longest-increasing-subsequence
359,Logger Rate Limiter,70.8%,Easy,0.0467617659080393, https://leetcode.com/problems/logger-rate-limiter
200,Number of Islands,46.8%,Medium,0.0452629940835575, https://leetcode.com/problems/number-of-islands
540,Single Element in a Sorted Array,57.9%,Medium,0.0427212567047698, https://leetcode.com/problems/single-element-in-a-sorted-array
844,Backspace String Compare,46.4%,Easy,0.0414997309067527, https://leetcode.com/problems/backspace-string-compare
394,Decode String,50.0%,Medium,0.0322738781366899, https://leetcode.com/problems/decode-string
253,Meeting Rooms II,45.7%,Medium,0.0319324676782098, https://leetcode.com/problems/meeting-rooms-ii
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.0315262536467739, https://leetcode.com/problems/evaluate-reverse-polish-notation
284,Peeking Iterator,45.7%,Medium,0.0311067071322548, https://leetcode.com/problems/peeking-iterator
20,Valid Parentheses,39.0%,Easy,0.0278237344500103, https://leetcode.com/problems/valid-parentheses
547,Friend Circles,58.6%,Medium,0.0273075220528511, https://leetcode.com/problems/friend-circles
98,Validate Binary Search Tree,27.8%,Medium,0.0261871234163406, https://leetcode.com/problems/validate-binary-search-tree
713,Subarray Product Less Than K,39.1%,Medium,0.0247384291561224, https://leetcode.com/problems/subarray-product-less-than-k
31,Next Permutation,32.6%,Medium,0.0237470345628781, https://leetcode.com/problems/next-permutation
647,Palindromic Substrings,60.6%,Medium,0.0232508536502028, https://leetcode.com/problems/palindromic-substrings
341,Flatten Nested List Iterator,52.9%,Medium,0.0199806846904834, https://leetcode.com/problems/flatten-nested-list-iterator
872,Leaf-Similar Trees,64.5%,Easy,0.0175212541871478, https://leetcode.com/problems/leaf-similar-trees
46,Permutations,63.5%,Medium,0.0167595836490753, https://leetcode.com/problems/permutations
23,Merge k Sorted Lists,40.2%,Hard,0.0161082713853282, https://leetcode.com/problems/merge-k-sorted-lists
701,Insert into a Binary Search Tree,77.7%,Medium,0.0155222363715618, https://leetcode.com/problems/insert-into-a-binary-search-tree
528,Random Pick with Weight,43.9%,Medium,0.0148315659059952, https://leetcode.com/problems/random-pick-with-weight
101,Symmetric Tree,46.8%,Easy,0.0135537864798141, https://leetcode.com/problems/symmetric-tree
227,Basic Calculator II,36.9%,Medium,0.0123994149050382, https://leetcode.com/problems/basic-calculator-ii
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.011261380272539, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0096832424447395, https://leetcode.com/problems/longest-substring-without-repeating-characters
295,Find Median from Data Stream,44.3%,Hard,0.0089989358685695, https://leetcode.com/problems/find-median-from-data-stream
53,Maximum Subarray,46.5%,Easy,0.0086402956796029, https://leetcode.com/problems/maximum-subarray
173,Binary Search Tree Iterator,56.6%,Medium,0.0084890153249113, https://leetcode.com/problems/binary-search-tree-iterator
692,Top K Frequent Words,51.8%,Medium,0.0075160068209353, https://leetcode.com/problems/top-k-frequent-words
680,Valid Palindrome II,36.6%,Easy,0.0072886620047052, https://leetcode.com/problems/valid-palindrome-ii
199,Binary Tree Right Side View,54.1%,Medium,0.0056826406650506, https://leetcode.com/problems/binary-tree-right-side-view
543,Diameter of Binary Tree,48.4%,Easy,0.0053057559141498, https://leetcode.com/problems/diameter-of-binary-tree
121,Best Time to Buy and Sell Stock,50.5%,Easy,0.0047725193990346, https://leetcode.com/problems/best-time-to-buy-and-sell-stock
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0047142102627264, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
22,Generate Parentheses,62.7%,Medium,0.0043611059090124, https://leetcode.com/problems/generate-parentheses
215,Kth Largest Element in an Array,55.4%,Medium,0.0039024439769317, https://leetcode.com/problems/kth-largest-element-in-an-array
78,Subsets,62.0%,Medium,0.0036876597519533, https://leetcode.com/problems/subsets
102,Binary Tree Level Order Traversal,54.6%,Medium,0.003639014205004, https://leetcode.com/problems/binary-tree-level-order-traversal
56,Merge Intervals,39.3%,Medium,0.0034728286335985, https://leetcode.com/problems/merge-intervals
136,Single Number,65.5%,Easy,0.0028696482853576, https://leetcode.com/problems/single-number
21,Merge Two Sorted Lists,53.5%,Easy,0.0022551737583973, https://leetcode.com/problems/merge-two-sorted-lists
1071,Greatest Common Divisor of Strings,52.9%,Easy,0.1195423767681919, https://leetcode.com/problems/greatest-common-divisor-of-strings
366,Find Leaves of Binary Tree,70.6%,Medium,0.1180240366638968, https://leetcode.com/problems/find-leaves-of-binary-tree
1223,Dice Roll Simulation,45.6%,Medium,0.1021294950763798, https://leetcode.com/problems/dice-roll-simulation
362,Design Hit Counter,63.7%,Medium,0.0978775753095706, https://leetcode.com/problems/design-hit-counter
981,Time Based Key-Value Store,53.1%,Medium,0.0862138352523445, https://leetcode.com/problems/time-based-key-value-store
1366,Rank Teams by Votes,53.8%,Medium,0.0722335573593715, https://leetcode.com/problems/rank-teams-by-votes
300,Longest Increasing Subsequence,42.6%,Medium,0.0626563074955562, https://leetcode.com/problems/longest-increasing-subsequence
359,Logger Rate Limiter,70.8%,Easy,0.0467617659080393, https://leetcode.com/problems/logger-rate-limiter
17,Letter Combinations of a Phone Number,46.8%,Medium,0.0389364637500942, https://leetcode.com/problems/letter-combinations-of-a-phone-number
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.0315262536467739, https://leetcode.com/problems/evaluate-reverse-polish-notation
284,Peeking Iterator,45.7%,Medium,0.0311067071322548, https://leetcode.com/problems/peeking-iterator
31,Next Permutation,32.6%,Medium,0.0237470345628781, https://leetcode.com/problems/next-permutation
540,Single Element in a Sorted Array,57.9%,Medium,0.0192128868599912, https://leetcode.com/problems/single-element-in-a-sorted-array
98,Validate Binary Search Tree,27.8%,Medium,0.0182580110170558, https://leetcode.com/problems/validate-binary-search-tree
706,Design HashMap,61.3%,Easy,0.0175289326057621, https://leetcode.com/problems/design-hashmap
872,Leaf-Similar Trees,64.5%,Easy,0.0175212541871478, https://leetcode.com/problems/leaf-similar-trees
173,Binary Search Tree Iterator,56.6%,Medium,0.0084890153249113, https://leetcode.com/problems/binary-search-tree-iterator
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0047142102627264, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
22,Generate Parentheses,62.7%,Medium,0.0043611059090124, https://leetcode.com/problems/generate-parentheses
46,Permutations,63.5%,Medium,0.0042163022301392, https://leetcode.com/problems/permutations
102,Binary Tree Level Order Traversal,54.6%,Medium,0.003639014205004, https://leetcode.com/problems/binary-tree-level-order-traversal
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.0015556336509412, https://leetcode.com/problems/longest-substring-without-repeating-characters
366,Find Leaves of Binary Tree,70.6%,Medium,0.5289140003341137, https://leetcode.com/problems/find-leaves-of-binary-tree
981,Time Based Key-Value Store,53.1%,Medium,0.4016298254705197, https://leetcode.com/problems/time-based-key-value-store
860,Lemonade Change,51.6%,Easy,0.3967602828188025, https://leetcode.com/problems/lemonade-change
